site,collection_date,YYYYMMDD,quadrat,plant,rhi_length,node1,node2,node3,node4,node5,leaf_length1,leaf_length2,leaf_length3,leaf_length4,leaf_length5,leaf_length6,leaf_length7,leaf_length8,leaf_length9,leaf_length10,leaf_width1,leaf_width2,leaf_width3,leaf_width4,leaf_width5,leaf_width6,leaf_width7,leaf_width8,leaf_width9,leaf_width10,eff_leaf_area1,eff_leaf_area2,eff_leaf_area3,eff_leaf_area4,eff_leaf_area5,eff_leaf_area6,eff_leaf_area7,eff_leaf_area8,eff_leaf_area9,eff_leaf_area10,tot_leaf_area_cmsq,pad_mass_g,pad_epihpyte_mass_g,epiphyte_mass_g,epi_mg_shoot_g,epi_mg_shoot_sqcm,rhi_mass_fw,rhi_foil,rhi_foil_dw_g,rhi_dw_g,root_per_moisture,shoot_mass_fw,shoot_foil,shoot_foil_dw,shoot_dw,shoot_per_moisture,xs_shoot_mass_fw,xs_shoot_foil,xs_shoot_foil_dw,xs_shoot_mass,xs_pad_mass_g,xs_epiphyte_pad_mass_g,xs_epiphyte_mass_g,iso_count,iso_fw,iso_foil,iso_foil_dw,iso_dw,gamm_amph_count,gamm_amph_fw,gamm_amph_foil,gamm_amph_foil_dw,gamm_amph_dw,caprel_count,caprel_fw,caprel_foil,caprel_foil_dw,caprel_dw,limpet_count,limpet_fw,limpet_foil,limpet_foil_dw,limpet_dw,gastropod_count,gastropod_fw,gastropod_foil,gastropod_foil_dw,gastropod_dw,crab_count,crab_fw,crab_foil,crab_foil_dw,crab_dw,polychaete_count,other_animal_notes,notes
2017_H_04,24/6/17,20170624,6,3,5.0,0.7,1,0.6,0.4,0.3,70.7,56.2,51.5,28,17.9,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,84.84,44.96,41.2,22.4,14.32,0,0,0,0,0,207.72,0.6399,0.6399,0,,0,0.7221,0.682,0.78,0.098,86.42847251,1.3558,1.8448,2.0449,0.2001,85.24118602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,6,4,5.0,1.3,2,,,,75.8,65.9,109.2,90.9,77,27.5,22.8,,,,0.5,0.5,0.5,0.5,0.6,0.5,0.3,,,,90.96,65.9,109.2,90.9,92.4,27.5,13.68,0,0,0,490.54,0.629,0.6303,0.0013,,0.002650141,0.8267,0.6725,0.7713,0.0988,88.048869,4.8202,2.102,2.7759,0.6739,86.01925231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,6,5,5.0,1.2,1.1,1,0.6,0.6,88.7,63.6,84,54.6,,,,,,,0.5,0.4,0.4,0.4,,,,,,,88.7,50.88,67.2,43.68,0,0,0,0,0,0,250.46,0.688,0.6884,0.0004,,0.001597061,0.4142,0.6626,0.7178,0.0552,86.67310478,2.5948,1.8223,2.1879,0.3656,85.9102821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,7,1,5.0,1,1.5,1.2,0.7,,76.2,57.2,64.5,58,24,19.6,6.5,,,,0.6,0.5,0.5,0.5,0.4,0.5,0.4,,,,45.72,57.2,64.5,58,19.2,19.6,5.2,0,0,0,269.42,0.6643,0.6651,0.0008,,0.002969342,0.8419,0.6938,0.8244,0.1306,84.48746882,2.155,1.6361,2.0797,0.4436,79.41531323,63.5451,4.3084,10.9813,6.6729,,,,5,1.2169,0.3662,0.7528,0.3866,10,0.0274,0.3212,0.3222,0.001,1,1,9999,9999,0,12,0.4071,0.3646,0.5047,0.1401,2,0.0052,0.2168,0.2192,0.0024,,,,,,14,2 bivalves,caprel so small it was not measurable 
2017_H_04,24/6/17,20170624,7,2,5.0,0.9,1.7,1.8,,,54.5,59.9,12.4,95.2,111.7,94.2,52.1,24.6,,,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,,,54.5,59.9,12.4,95.2,111.7,94.2,41.68,19.68,0,0,489.26,0.6598,0.6754,0.0156,,0.031884887,0.8807,0.7544,0.8623,0.1079,87.74838197,5.5979,1.9026,2.685,0.7824,86.02333018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,7,3,5.0,2,1.5,1.3,,,90.5,88.4,43.7,83.9,106.2,62.5,27.5,37.4,15.5,,0.6,0.6,0.6,0.6,0.6,0.5,0.3,0.3,0.3,,108.6,106.08,52.44,100.68,127.44,62.5,16.5,22.44,9.3,0,605.98,0.6717,0.6818,0.0101,,0.016667217,0.7381,0.7731,0.8736,0.1005,86.38395881,6.6599,1.896,2.7005,0.8045,87.92023904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,7,4,5.0,2,0.8,,,,102.5,104.1,64,15.4,86,24.6,39.4,,,,0.7,0.6,0.6,0.6,0.6,0.4,0.5,,,,143.5,124.92,76.8,18.48,103.2,19.68,39.4,0,0,0,525.98,0.7869,0.7912,0.0043,,0.008175216,0.7081,0.7371,0.8318,0.0947,86.62618274,5.3338,1.485,2.1812,0.6962,86.9473921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,7,5,5.0,1.8,2.5,,,,82.8,101.3,65.4,65.5,34.6,39.7,17.7,,,,0.6,0.7,0.6,0.6,0.6,0.7,0.4,0.4,,,99.36,141.82,78.48,78.6,41.52,55.58,14.16,0,0,0,509.52,0.5984,0.6013,0.0029,,0.005691631,0.9757,0.8315,0.9587,0.1272,86.9632059,5.1441,1.6234,2.3342,0.7108,86.18222818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,8,1,5.0,0.5,1,0.3,1,1,52.2,56.5,66.1,7.9,91.4,76,25.5,38.8,,,0.4,0.4,0.4,0.3,,,,,,,41.76,45.2,52.88,4.74,0,0,0,0,0,0,144.58,0.6362,0.6362,0,,0,0.5879,0.6667,0.7439,0.0772,86.86851505,1.347,1.6825,1.8733,0.1908,85.83518931,16.6135,2.0592,6.0937,4.0345,,,,,,,,,,,,,,,,,,,7,0.2534,0.3076,0.3855,0.0779,,,,,,,,,,,6,1 bivalve,
2017_H_04,24/6/17,20170624,8,2,5.0,0.4,0.9,1.5,0.6,0.9,91.4,76,25.5,38.8,,,,,,,0.5,0.5,0.5,0.4,,,,,,,91.4,76,25.5,31.04,0,0,0,0,0,0,223.94,0.6414,0.642,0.0006,,0.002679289,0.9552,0.6959,0.7929,0.097,89.84505863,2.3389,1.8151,2.1258,0.3107,86.7159776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,8,3,5.0,0.8,1.3,1.6,,,92.1,110.5,87.6,82.7,50.8,,,,,,0.6,0.5,0.5,0.6,0.5,,,,,,110.52,110.5,87.6,99.24,50.8,0,0,0,0,0,458.66,0.6797,0.6822,0.0025,,0.005450661,1.2394,0.7444,0.8794,0.135,89.10763273,4.7701,1.6345,2.2757,0.6412,86.5579338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,8,4,5.0,0.8,1.4,1.6,,,48.2,50,53.6,62,88.9,88.5,18.3,10.9,,,0.7,0.5,0.5,0.5,0.6,0.7,,,,,67.48,50,53.6,62,106.68,123.9,0,0,0,0,463.66,0.6208,0.6211,0.0003,,0.000647026,0.7924,0.8242,0.9177,0.0935,88.20040384,5.1226,1.7601,2.4265,0.6664,86.99098114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_H_04,24/6/17,20170624,8,5,5.0,1.5,2.1,,,,75.6,82,88,47,5.8,42,6.9,19,,,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,,,90.72,98.4,105.6,56.4,6.96,25.2,4.14,11.4,0,0,398.82,0.7042,0.7095,0.0053,,0.013289203,0.6746,0.923,1.008,0.085,87.39994071,3.9752,1.7681,2.3123,0.5442,86.31012276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,1,1,2.6,0.9,0.1,0.2,0.2,0.4,29.7,12.7,24.5,29.9,,,,,,,0.3,0.3,0.4,0.4,,,,,,,17.82,7.62,19.6,23.92,0,0,0,0,0,0,68.96,0.6574,0.6625,0.0051,,0.073955916,0.1826,0.6046,0.6212,0.0166,90.90909091,0.4336,2.4368,2.491,0.0542,87.5,2.2538,3.0217,3.2465,0.2248,,,,1,0.0004,0.5404,0.5406,0.0002,,,,,,,,,,,,,,,,3,0.0149,0.6141,0.6174,0.0033,,,,,,1,,
2017_M_07,26/7/17,20170726,1,2,5.0,1.1,1.2,1,1.1,,23.8,27.3,42.9,45,,,,,,,0.5,0.5,0.4,0.4,,,,,,,23.8,27.3,34.32,36,0,0,0,0,0,0,121.42,0.6492,0.6566,0.0074,,0.060945479,0.5065,0.4593,0.5192,0.0599,88.17374136,0.9223,2.2339,2.3692,0.1353,85.33015288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,1,3,5.0,1.4,0.7,0.7,0.8,0.8,30.4,32,34.4,13.5,,,,,,,0.4,0.4,0.4,0.3,,,,,,,24.32,25.6,27.52,8.1,0,0,0,0,0,0,85.54,0.5614,0.5669,0.0055,,0.064297405,0.4034,0.6788,0.7247,0.0459,88.62171542,0.6039,2.6987,2.7809,0.0822,86.38847491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,1,4,5.0,1,1.5,1.1,1,,32.7,28,35.9,25.9,,,,,,,0.4,0.4,0.4,0.4,,,,,,,26.16,22.4,28.72,20.72,0,0,0,0,0,0,98,0.6611,0.6676,0.0065,,0.066326531,0.577,0.5309,0.5923,0.0614,89.35875217,0.6987,2.2688,2.3725,0.1037,85.15815085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,1,5,3.9,0.5,1.6,0.9,1.9,,45.5,43.6,46.1,27.5,,,,,,,0.4,0.4,0.5,0.4,,,,,,,36.4,34.88,46.1,22,0,0,0,0,0,0,139.38,0.6727,0.6795,0.0068,,0.048787487,0.6243,0.613,0.6713,0.0583,90.66154093,1.163,2.4851,2.6554,0.1703,85.35683577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,2,1,5.0,1.8,1.8,1.5,,,71.2,52.2,56.5,22,60.3,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,56.96,41.76,45.2,17.6,48.24,0,0,0,0,0,209.76,0.6533,0.6614,0.0081,,0.038615561,0.6992,0.6578,0.7391,0.0813,88.37242563,2.1208,2.0207,2.3691,0.3484,83.57223689,19.99,2.861,5.0608,2.1998,,,,1,0.0032,0.5649,0.5652,0.0003,2,0.0034,0.5202,0.5205,0.0003,,,,,,,,,,,6,0.0282,0.5904,0.6051,0.0147,,,,,,2,1 bivalve. 1 bittle star,
2017_M_07,26/7/17,20170726,2,2,5.0,1.8,1.2,1.1,0.6,,63.2,67.4,12.4,61.4,41.4,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,50.56,53.92,9.92,49.12,33.12,0,0,0,0,0,196.64,0.5754,0.58,0.0046,,0.023393002,0.6927,0.7256,0.8003,0.0747,89.21611087,2.0117,2.1405,2.4665,0.326,83.79480042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,2,3,5.0,1,1.6,1.2,1.4,,48,74.3,43.3,65,31.5,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,38.4,59.44,34.64,52,25.2,0,0,0,0,0,209.68,0.6514,0.6582,0.0068,,0.03243037,0.639,0.786,0.8744,0.0884,86.16588419,2.5647,2.7231,3.1132,0.3901,84.78964401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,2,4,5.0,1.6,1.6,1.6,,,44.8,44.9,23.6,50,45.2,,,,,,0.5,0.5,0.5,0.4,0.4,,,,,,44.8,44.9,23.6,40,36.16,0,0,0,0,0,189.46,0.6539,0.6622,0.0083,,0.04380872,0.7358,0.4508,0.5377,0.0869,88.18972547,1.9547,2.1731,2.484,0.3109,84.094746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,2,5,5.0,1.9,2,,,,58.6,55.2,56.1,30.2,46.2,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,58.6,55.2,56.1,30.2,46.2,0,0,0,0,0,246.3,0.5954,0.6048,0.0094,,0.03816484,0.6062,0.4806,0.5577,0.0771,87.28142527,2.7832,1.9245,2.3412,0.4167,85.02802529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,3,1,5.0,1,1.1,1.2,1.2,0.7,47.9,37.2,39.2,39.2,17.2,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,38.32,29.76,31.36,31.36,13.76,0,0,0,0,0,144.56,0.6287,0.635,0.0063,,0.04358052,0.4868,0.5503,0.6142,0.0639,86.87345933,1.3791,2.5023,2.703,0.2007,85.44703067,4.4001,2.8486,3.3664,0.5178,,,,1,0.0014,0.5561,0.5562,1E-04,,,,,,,,,,,,,,,,2,0.0063,0.3545,0.3591,0.0046,,,,,,,,
2017_M_07,26/7/17,20170726,3,2,5.0,1,0.5,0.6,0.7,0.9,43.4,27.6,24.2,42.8,,,,,,,0.3,0.3,0.3,0.3,,,,,,,26.04,16.56,14.52,25.68,0,0,0,0,0,0,82.8,0.5992,0.6045,0.0053,,0.064009662,0.5135,0.9115,0.9768,0.0653,87.28334956,0.7132,2.1556,2.279,0.1234,82.6977005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 bivalves,
2017_M_07,26/7/17,20170726,3,3,5.0,1.7,1,1.2,0.9,,60.8,40.6,60.1,86.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,48.64,32.48,48.08,68.96,0,0,0,0,0,0,198.16,0.603,0.612,0.009,,0.045417844,0.6219,0.8378,0.9003,0.0625,89.95015276,2.2479,2.5005,2.8168,0.3163,85.92908937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,3,4,4.7,0.8,1.1,0.9,0.7,0.6,33.3,44.6,26.5,49.4,,,,,,,0.4,0.4,0.4,0.4,,,,,,,26.64,35.68,21.2,39.52,0,0,0,0,0,0,123.04,0.5609,0.5662,0.0053,,0.043075423,0.8311,0.7546,0.8389,0.0843,89.85681627,1.179,2.043,2.2404,0.1974,83.25699746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,3,5,5.0,1,1.2,0.8,1.1,0.7,35,22.2,8.5,25.8,33.3,34.4,,,,,0.4,0.4,0.2,0.4,0.4,0.4,,,,,28,17.76,3.4,20.64,26.64,27.52,0,0,0,0,123.96,0.6833,0.6898,0.0065,,0.05243627,0.74,0.7542,0.823,0.0688,90.7027027,1.0496,2.3101,2.4689,0.1588,84.87042683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,4,1,4.6,1.1,0.5,0.6,0.6,0.5,42,34.6,31.8,37.1,5.2,,,,,,0.4,0.4,0.4,0.4,0.3,,,,,,33.6,27.68,25.44,29.68,3.12,0,0,0,0,0,119.52,0.6839,0.6895,0.0056,,0.046854083,0.8413,0.7296,0.8166,0.087,89.65886129,1.0802,2.3121,2.4841,0.172,84.07702277,4.9449,2.8755,3.4428,0.5673,,,,1,0.0014,0.4316,0.4318,0.0002,,,,,,,,,,,,,,,,2,0.0067,0.3583,0.3602,0.0019,,,,,,1,1 bivalve,
2017_M_07,26/7/17,20170726,4,2,5.0,2.1,1.7,,,,59.1,57.9,48.1,46.5,32.4,,,,,,0.5,0.5,0.5,0.4,0.5,,,,,,59.1,57.9,48.1,37.2,32.4,0,0,0,0,0,234.7,0.652,0.66,0.008,,0.034086067,0.697,0.7016,0.7856,0.084,87.94835007,2.5872,2.2864,2.6933,0.4069,84.27257267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,4,3,4.4,1.4,1.5,1.7,,,43.1,53.2,45.6,61.4,62.3,,,,,,0.5,0.5,0.5,0.5,,,,,,,43.1,53.2,45.6,61.4,0,0,0,0,0,0,203.3,0.6126,0.6211,0.0085,,0.041810133,0.631,0.6633,0.7378,0.0745,88.1933439,3.0936,2.5551,3.01,0.4549,85.29544867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,4,4,5.0,0.9,1,1,1.3,,16,43.2,26.3,34.2,33.2,,,,,,0.5,0.4,0.4,0.4,0.4,,,,,,16,34.56,21.04,27.36,26.56,0,0,0,0,0,125.52,0.6407,0.6565,0.0158,,0.125876354,0.8844,0.5942,0.6881,0.0939,89.38263229,1.3015,2.5364,2.7233,0.1869,85.63964656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,4,5,5.0,0.9,0.8,0.7,0.9,0.7,37.4,39.1,29.3,26.8,,,,,,,0.4,0.4,0.4,0.3,,,,,,,29.92,31.28,23.44,16.08,0,0,0,0,0,0,100.72,0.593,0.5988,0.0058,,0.057585385,0.6141,0.6907,0.7676,0.0769,87.47760951,0.9494,2.3414,2.4807,0.1393,85.32757531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,5,1,5.0,1.1,1.3,1.4,,,45.9,48.2,58.5,15.8,41,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,45.9,48.2,58.5,15.8,41,0,0,0,0,0,209.4,0.628,0.633,0.005,,0.023877746,0.6379,0.8139,0.8873,0.0734,88.49349428,1.654,2.2087,2.4302,0.2215,86.60822249,7.5454,2.8846,3.6953,0.8107,,,,1,0.0024,0.3964,0.3966,0.0002,,,,,,1,9999,9999,1,-9998,1,0.0282,0.4962,0.5062,0.01,,,,,,,,,,,1,1 bivalve,caprel insignificant weight
2017_M_07,26/7/17,20170726,5,2,5.0,1.4,1.3,1.4,,,52.7,34,33.2,34.5,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,52.7,34,33.2,34.5,0,0,0,0,0,0,154.4,0.7241,0.7277,0.0036,,0.023316062,0.7202,0.7148,0.7937,0.0789,89.0447098,1.8715,2.3803,2.6672,0.2869,84.67005076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,5,3,5.0,1.6,1.6,1.5,,,52.6,36.3,51.8,7.9,57.9,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,52.6,36.3,51.8,7.9,57.9,0,0,0,0,0,206.5,0.6771,0.6797,0.0026,,0.012590799,0.8341,0.8216,0.9149,0.0933,88.81429085,1.9783,2.5786,2.8812,0.3026,84.70403882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,5,4,5.0,1.1,1.1,1,0.8,0.4,51.2,65,55.1,23.9,34.2,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,40.96,52,44.08,19.12,27.36,0,0,0,0,0,183.52,0.6899,0.6904,0.0005,,0.002724499,0.6517,0.6934,0.7658,0.0724,88.89059383,1.6167,2.298,2.5419,0.2439,84.91371312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,5,5,5.0,1.2,0.8,0.9,1.4,,38.6,63,13.8,53.7,51.8,,,,,,0.4,0.4,0.3,0.4,0.4,,,,,,30.88,50.4,8.28,42.96,41.44,0,0,0,0,0,173.96,0.6953,0.6961,0.0008,,0.004598758,0.6706,0.8258,0.9154,0.0896,86.6388309,1.7417,2.676,2.9523,0.2763,84.13618878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,6,1,5.0,1.1,1.9,1.2,1.1,,55.4,34.7,35.5,32.8,,,,,,,0.4,0.4,0.4,0.4,,,,,,,44.32,27.76,28.4,26.24,0,0,0,0,0,0,126.72,0.5809,0.5811,0.0002,,0.001578283,0.6935,0.8335,0.904,0.0705,89.83417448,1.4196,2.7276,2.903,0.1754,87.64440688,10.4237,3.0344,4.1274,1.093,,,,2,0.234,0.4137,0.4336,0.0199,,,,,,1,0.0005,0.4061,0.4062,1E-04,1,0.0286,0.5016,0.5084,0.0068,5,0.0159,0.4536,0.4612,0.0076,,,,,,1,1 bivalve,
2017_M_07,26/7/17,20170726,6,2,5.0,1.2,1.1,0.9,0.9,0.7,18.2,49,45,35.5,,,,,,,0.4,0.5,0.5,0.5,0.5,0.5,,,,,14.56,49,45,35.5,0,0,0,0,0,0,144.06,0.641,0.641,0,,0,1.3181,0.8612,0.9998,0.1386,89.48486458,1.5908,2.3286,2.5466,0.218,86.29620317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,6,3,5.0,0.9,0.8,0.4,0.5,0.6,28,33.8,8.7,25.2,25.7,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,22.4,27.04,6.96,20.16,20.56,0,0,0,0,0,97.12,0.635,0.635,0,,0,0.8753,0.6994,0.7928,0.0934,89.32937279,0.7273,2.2843,2.3887,0.1044,85.64553829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,6,4,5.0,2.1,1.5,1.4,,,60,50.4,31.4,44.1,55.9,6.4,5.1,,,,0.5,0.5,0.5,0.5,0.5,0.4,0.4,,,,60,50.4,31.4,44.1,55.9,5.12,4.08,0,0,0,251,0.6513,0.6513,0,,0,0.9972,0.809,0.9099,0.1009,89.88166867,2.2964,2.4101,2.7463,0.3362,85.35969343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,6,5,5.0,1.2,1.2,1.3,1.3,,9.4,57.2,24.7,46,28.8,21,,,,,0.2,0.4,0.5,0.5,0.5,0.5,,,,,3.76,45.76,24.7,46,28.8,21,0,0,0,0,170.02,0.6411,0.6411,0,,0,1.2297,0.7442,0.8528,0.1086,91.1685777,1.8987,2.5101,2.7602,0.2501,86.82782957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,7,1,5.0,0.9,1.1,0.9,0.8,0.6,37,45.3,42.5,9.6,30.7,,,,,,0.4,0.4,0.4,0.4,0.5,,,,,,29.6,36.24,34,7.68,30.7,0,0,0,0,0,138.22,0.6618,0.6618,0,,0,0.6655,0.7303,0.8046,0.0743,88.83546206,1.2114,2.5535,2.7456,0.1921,84.14231468,7.2108,2.8847,3.6226,0.7379,,,,,,,,,2,0.0016,0.3411,0.3412,1E-04,,,,,,1,0.0732,0.5401,0.5588,0.0187,2,0.0548,0.394,0.4261,0.0321,,,,,,,1 bivalve,
2017_M_07,26/7/17,20170726,7,2,5.0,1.4,1.5,1.1,,,13.5,39.8,37.6,31.4,,,,,,,0.4,0.4,0.5,0.5,,,,,,,10.8,31.84,37.6,31.4,0,0,0,0,0,0,111.64,0.6966,0.6966,0,,0,0.8148,0.7549,0.8365,0.0816,89.98527246,1.0432,1.9778,2.1222,0.1444,86.15797546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,7,3,5.0,1.2,1.1,1.5,,,41.4,6.5,23,57.9,49.9,51.1,,,,,0.5,0.3,0.5,0.6,0.5,0.5,,,,,41.4,3.9,23,69.48,49.9,51.1,0,0,0,0,238.78,0.6911,0.6911,0,,0,0.6991,0.8535,0.9289,0.0754,89.21470462,2.1202,2.5012,2.7814,0.2802,86.78426564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,7,4,5.0,1.3,1,1,0.9,,49.5,26.4,27.2,56.5,44,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,39.6,21.12,21.76,45.2,35.2,0,0,0,0,0,162.88,0.6806,0.6806,0,,0,0.8607,0.8746,0.95,0.0754,91.23968863,1.6637,3.1062,3.3065,0.2003,87.96056981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,7,5,5.0,1.5,1,1.1,1,,48.3,53.8,46.7,22,,,,,,,0.4,0.4,0.5,0.5,,,,,,,38.64,43.04,46.7,22,0,0,0,0,0,0,150.38,0.6411,0.6411,0,,0,0.7924,0.8008,0.885,0.0842,89.37405351,1.5121,2.748,2.9755,0.2275,84.95469876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,8,1,5.0,1.5,1,0.6,0.9,1.1,45.4,36.8,18.9,43.9,,,,,,,0.5,0.4,0.4,0.4,,,,,,,45.4,29.44,15.12,35.12,0,0,0,0,0,0,125.08,0.6759,0.6759,0,,0,0.9981,0.7506,0.8486,0.098,90.18134455,1.2463,2.7958,2.9664,0.1706,86.31148199,8.5564,2.9875,3.8217,0.8342,,,,,,,,,,,,,,,,,,,2,0.0636,0.4763,0.493,0.0167,4,0.0126,0.4855,0.4924,0.0069,,,,,,3,1 brittle star 1 Eupentacta,
2017_M_07,26/7/17,20170726,8,2,5.0,2,1.7,1.3,,,29.4,26.5,46.6,55.1,,,,,,,0.5,0.4,0.5,0.5,0.4,,,,,,29.4,21.2,46.6,55.1,0,0,0,0,0,0,152.3,0.6348,0.6348,0,,0,0.6914,0.6192,0.7019,0.0827,88.03876193,2.0932,1.9753,2.2626,0.2873,86.27460348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,8,3,5.0,1.4,1.1,1,1.8,,48.8,19,53.2,44.2,45.5,,,,,,0.4,0.5,0.5,0.4,0.5,,,,,,39.04,19,53.2,35.36,45.5,0,0,0,0,0,192.1,0.5181,0.5181,0,,0,0.6652,0.6441,0.7113,0.0672,89.89777511,1.6778,2.1151,2.3243,0.2092,87.53129098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,8,4,5.0,1,1.7,1.4,,,52.2,56.6,52.4,32,,,,,,,0.5,0.5,0.4,0.5,,,,,,,52.2,56.6,41.92,32,0,0,0,0,0,0,182.72,0.6077,0.6077,0,,0,0.7293,0.6517,0.7344,0.0827,88.66035925,1.7605,1.7866,2.6343,0.8477,51.84890656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_M_07,26/7/17,20170726,8,5,5.0,1.4,1.4,1.1,,,51,38.7,29.8,47,11.1,,,,,,0.5,0.4,0.5,0.5,0.4,,,,,,51,30.96,29.8,47,8.88,0,0,0,0,0,167.64,0.6848,0.6848,0,,0,0.7615,0.6133,0.7077,0.0944,87.60341431,1.4604,1.9672,2.1804,0.2132,85.40125993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
